,ip.src,pkt_count,pkt_length,tcp_perc,udp_perc,icmp_perc,ratio_comm,type,device_type
1275,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1276,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1277,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1278,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1279,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1280,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1281,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1282,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1283,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1284,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1285,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1286,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1287,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1288,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1289,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1290,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1291,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1292,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1293,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1294,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1295,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1296,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1297,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1298,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1299,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1300,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1301,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1302,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1303,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1304,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1305,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1306,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1307,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1308,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1309,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1310,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1311,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1312,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1313,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1314,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1315,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1316,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1317,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1318,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1319,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1320,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1321,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1322,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1323,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1324,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1325,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1326,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1327,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1328,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1329,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1330,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1331,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1332,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1333,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1334,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1335,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1336,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1337,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1338,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1339,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1340,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1341,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1342,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1343,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1344,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1345,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1346,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1347,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1348,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1349,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1350,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1351,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1352,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1353,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1354,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1355,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1356,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1357,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1358,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1359,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1360,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1361,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1362,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1363,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1364,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1365,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1366,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1367,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1368,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1369,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1370,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1371,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1372,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1373,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1374,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1375,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1376,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1377,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1378,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1379,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1380,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1381,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1382,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1383,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1384,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1385,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1386,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1387,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1388,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1389,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1390,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1391,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1392,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1393,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1394,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1395,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1396,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1397,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1398,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1399,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1400,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1401,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1402,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1403,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1404,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1405,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1406,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1407,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1408,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1409,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1410,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1411,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1412,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1413,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1414,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1415,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1416,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1417,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1418,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1419,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1420,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1421,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1422,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1423,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1424,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1425,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1426,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1427,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1428,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1429,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1430,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1431,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1432,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1433,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1434,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1435,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1436,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1437,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1438,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1439,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1440,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1441,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1442,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1443,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1444,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1445,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1446,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1447,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1448,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1449,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1450,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1451,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1452,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1453,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1454,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1455,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1456,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1457,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1458,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1459,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1460,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1461,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1462,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1463,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1464,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1465,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1466,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1467,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1468,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1469,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1470,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1471,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1472,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1473,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1474,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1475,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1476,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1477,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1478,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1479,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1480,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1481,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1482,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1483,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1484,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1485,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1486,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1487,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1488,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1489,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1490,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1491,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1492,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1493,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1494,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1495,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1496,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1497,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1498,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1499,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1500,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1501,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1502,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1503,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1504,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1505,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1506,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1507,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1508,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1509,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1510,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1511,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1512,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1513,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1514,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1515,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1516,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1517,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1518,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1519,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1520,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1521,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1522,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1523,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1524,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1525,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1526,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1527,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1528,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1529,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1530,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1531,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1532,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1533,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1534,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1535,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1536,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1537,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1538,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1539,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1540,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1541,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1542,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1543,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1544,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1545,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1546,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1547,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1548,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1549,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1550,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1551,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1552,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1553,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1554,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1555,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1556,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1557,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1558,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1559,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1560,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1561,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1562,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1563,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1564,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1565,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1566,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1567,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1568,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1569,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1570,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1571,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1572,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1573,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1574,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1575,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1576,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1577,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1578,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1579,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1580,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1581,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
1582,192.168.1.165,339,118.1238938,0.1120943953,0.8879056047,0,0.02949852507,1,1
1583,192.168.1.248,54,372.4259259,0.5740740741,0.4259259259,0,0.07407407407,2,3
1584,192.168.1.129,67,284.3880597,0.447761194,0.5223880597,0,0.07462686567,3,6
1585,192.168.1.239,19,139.2631579,0.5789473684,0.4210526316,0,0.1578947368,4,7
1586,192.168.1.119,75,314.7866667,0.5066666667,0.3866666667,0.1066666667,0.1066666667,5,9
1587,192.168.1.163,4,88.5,0,1,0,0.25,5,8
1588,192.168.1.118,7,101.2857143,0.1428571429,0.8571428571,0,0.2857142857,3,10
